customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
9146-JRIOX,Female,0,Yes,Yes,14,Yes,Yes,No,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service",Month-to-month,No,"Mailed check",25.55,372.45,No
3104-OWCGK,Male,0,Yes,Yes,60,Yes,No,"Fiber optic",No,Yes,Yes,No,Yes,No,"One year",No,"Electronic check",90.95,5453.40,Yes
5337-IIWKZ,Male,0,Yes,Yes,34,No,"No phone service",DSL,No,No,Yes,Yes,Yes,No,Month-to-month,Yes,"Electronic check",44.85,1442.60,No
9101-BWFSS,Female,0,Yes,No,50,Yes,Yes,"Fiber optic",Yes,Yes,No,Yes,Yes,Yes,"One year",No,"Electronic check",108.55,5610.70,Yes
9650-VBUOG,Male,0,Yes,Yes,38,Yes,Yes,No,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","Two year",No,"Credit card (automatic)",25.05,963.95,No
3487-EARAT,Female,0,Yes,Yes,70,Yes,No,DSL,Yes,Yes,Yes,Yes,No,Yes,"One year",No,"Credit card (automatic)",74.10,5222.30,No
2672-TGEFF,Female,0,Yes,Yes,37,Yes,Yes,"Fiber optic",No,Yes,No,No,Yes,No,Month-to-month,Yes,"Electronic check",88.80,3340.55,No
9231-ZJYAM,Female,1,No,No,4,Yes,No,"Fiber optic",No,No,No,No,Yes,No,Month-to-month,Yes,"Electronic check",78.85,292.80,Yes
4250-WAROZ,Male,1,Yes,Yes,60,Yes,Yes,"Fiber optic",Yes,Yes,No,No,No,Yes,Month-to-month,Yes,"Electronic check",93.25,5774.55,No
8184-WMOFI,Male,0,Yes,Yes,62,Yes,No,DSL,Yes,No,Yes,Yes,No,Yes,"One year",No,"Credit card (automatic)",71.40,4487.30,No
6982-SSHFK,Male,0,No,No,1,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,"Mailed check",44.40,44.40,Yes
6092-QZVPP,Male,0,No,No,36,Yes,No,DSL,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,"Credit card (automatic)",79.20,2854.95,No
4625-LAMOB,Male,0,No,No,44,Yes,No,No,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","Two year",No,"Credit card (automatic)",20.40,905.55,No
0727-BMPLR,Female,1,No,No,55,Yes,Yes,"Fiber optic",No,No,Yes,No,Yes,Yes,"One year",Yes,"Electronic check",100.00,5509.30,Yes
0392-BZIUW,Female,0,Yes,No,72,Yes,Yes,"Fiber optic",Yes,No,Yes,No,Yes,Yes,"Two year",Yes,"Credit card (automatic)",105.00,7589.80,No
1038-ZAGBI,Female,0,Yes,Yes,12,Yes,No,No,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","One year",No,"Bank transfer (automatic)",19.80,229.60,Yes
6549-NNDYT,Female,0,No,No,13,No,"No phone service",DSL,Yes,No,No,No,No,No,Month-to-month,Yes,"Bank transfer (automatic)",30.85,394.10,No
3027-ZTDHO,Male,0,No,No,1,Yes,No,"Fiber optic",No,No,No,No,Yes,Yes,Month-to-month,Yes,"Electronic check",89.90,89.90,Yes
0422-OHQHQ,Female,0,Yes,Yes,15,Yes,No,No,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","One year",No,"Mailed check",20.55,295.95,No
6916-HIJSE,Female,0,No,No,65,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,"Two year",Yes,"Bank transfer (automatic)",84.85,5459.20,No
2316-ESMLS,Female,0,Yes,Yes,12,No,"No phone service",DSL,Yes,No,No,Yes,No,No,"One year",No,"Credit card (automatic)",33.15,444.75,No
9778-OGKQZ,Male,0,Yes,No,72,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,"Two year",Yes,"Credit card (automatic)",92.00,6782.15,No
7408-OFWXJ,Female,0,Yes,Yes,72,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,"Two year",No,"Credit card (automatic)",89.80,6510.45,No
6007-TCTST,Female,0,Yes,Yes,72,Yes,Yes,"Fiber optic",Yes,Yes,Yes,Yes,Yes,Yes,"Two year",Yes,"Bank transfer (automatic)",115.80,8476.50,No
2252-NKNSI,Male,0,No,Yes,52,Yes,Yes,DSL,Yes,Yes,No,Yes,Yes,Yes,"Two year",Yes,"Mailed check",85.15,4461.85,No
8713-IGZSO,Male,0,No,No,2,Yes,Yes,No,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service",Month-to-month,No,"Mailed check",24.85,62.00,No
7905-TVXTA,Female,0,No,No,5,Yes,No,DSL,Yes,No,No,Yes,Yes,No,Month-to-month,Yes,"Electronic check",64.35,352.65,No
7695-PKLCZ,Female,0,No,No,68,Yes,No,No,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","Two year",No,"Credit card (automatic)",20.50,1424.90,No
2382-BCKQJ,Female,0,No,Yes,62,Yes,Yes,"Fiber optic",No,No,Yes,No,Yes,Yes,"One year",Yes,"Electronic check",100.15,6413.65,Yes
8374-UULRV,Male,0,No,No,72,Yes,Yes,DSL,Yes,Yes,No,Yes,Yes,Yes,"Two year",No,"Credit card (automatic)",86.05,6309.65,No
2207-NHRJK,Male,0,No,No,1,Yes,No,DSL,No,Yes,No,No,No,No,Month-to-month,No,"Electronic check",50.80,50.80,Yes
3224-DFQNQ,Female,0,Yes,No,66,Yes,Yes,"Fiber optic",Yes,Yes,No,Yes,No,No,"One year",No,"Electronic check",89.00,5898.60,No
5275-PMFUT,Male,0,Yes,Yes,72,No,"No phone service",DSL,Yes,Yes,Yes,Yes,Yes,Yes,"Two year",Yes,"Credit card (automatic)",64.80,4719.75,No
4795-UXVCJ,Male,0,No,No,26,Yes,No,No,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","One year",No,"Credit card (automatic)",19.80,457.30,No
9777-IQHWP,Male,0,Yes,Yes,64,Yes,Yes,"Fiber optic",Yes,No,Yes,No,No,Yes,"Two year",No,"Bank transfer (automatic)",93.40,5822.30,No
0947-MUGVO,Male,1,Yes,No,20,Yes,No,"Fiber optic",No,Yes,No,No,No,No,Month-to-month,Yes,"Electronic check",73.65,1463.50,Yes
9944-HKVVB,Female,0,No,No,3,Yes,No,"Fiber optic",No,Yes,No,No,Yes,Yes,Month-to-month,Yes,"Electronic check",95.10,307.40,Yes
4124-MMETB,Male,0,No,No,22,Yes,Yes,"Fiber optic",No,No,No,No,Yes,Yes,Month-to-month,Yes,"Credit card (automatic)",94.65,2104.55,Yes
3671-SHRSP,Male,0,Yes,No,4,Yes,No,"Fiber optic",No,No,Yes,Yes,No,No,Month-to-month,Yes,"Mailed check",80.60,319.15,Yes
0979-MOZQI,Male,0,Yes,No,62,No,"No phone service",DSL,No,No,No,Yes,Yes,No,"Two year",Yes,"Bank transfer (automatic)",39.00,2337.45,No
2732-ISEZX,Female,0,No,No,5,Yes,No,No,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service",Month-to-month,Yes,"Mailed check",20.50,104.30,No
3313-QKNKB,Male,0,Yes,No,59,Yes,Yes,"Fiber optic",No,No,No,No,No,Yes,"One year",No,"Electronic check",85.55,5084.65,Yes
0323-XWWTN,Male,0,No,Yes,3,Yes,Yes,No,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","Two year",Yes,"Mailed check",26.40,121.25,No
1937-OTUKY,Female,0,Yes,No,72,Yes,Yes,"Fiber optic",Yes,No,Yes,Yes,Yes,No,"Two year",Yes,"Bank transfer (automatic)",98.20,7015.90,No
1573-LGXBA,Male,0,Yes,Yes,57,Yes,No,"Fiber optic",No,Yes,Yes,No,Yes,Yes,"One year",Yes,"Credit card (automatic)",97.55,5598.00,No
1764-VUUMT,Male,0,No,Yes,66,Yes,No,No,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","Two year",No,"Credit card (automatic)",19.95,1269.10,No
5073-WXOYN,Female,0,No,No,60,No,"No phone service",DSL,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,"Electronic check",50.80,3027.40,Yes
4713-ZBURT,Male,0,No,Yes,45,Yes,Yes,"Fiber optic",No,No,Yes,No,Yes,Yes,"Two year",No,"Bank transfer (automatic)",99.70,4634.35,No
3050-GBUSH,Female,0,No,No,3,No,"No phone service",DSL,No,No,No,No,Yes,No,Month-to-month,Yes,"Credit card (automatic)",34.80,113.95,No
0207-MDKNV,Female,0,No,No,15,Yes,No,"Fiber optic",Yes,No,Yes,Yes,Yes,Yes,Month-to-month,No,"Electronic check",105.10,1582.75,Yes
7876-AEHIG,Female,0,No,Yes,51,No,"No phone service",DSL,Yes,No,Yes,Yes,Yes,Yes,"One year",No,"Bank transfer (automatic)",60.15,3077.00,No
7945-HLKEA,Female,0,No,No,60,Yes,Yes,DSL,Yes,No,Yes,Yes,No,No,"One year",No,"Electronic check",64.75,4039.50,No
9342-VNIMQ,Male,0,No,No,33,Yes,Yes,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,"Bank transfer (automatic)",54.65,1665.20,No
9851-KIELU,Male,0,No,No,10,Yes,No,"Fiber optic",Yes,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,"Electronic check",110.10,1043.30,Yes
3523-BRGUW,Male,1,No,No,26,Yes,No,No,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","One year",No,"Credit card (automatic)",19.30,504.20,No
3908-BLSYF,Female,0,No,No,6,Yes,No,"Fiber optic",No,No,Yes,No,No,Yes,Month-to-month,No,"Electronic check",83.90,497.55,Yes
3199-NPKCN,Female,0,Yes,No,67,Yes,Yes,"Fiber optic",Yes,No,Yes,Yes,Yes,Yes,"One year",Yes,"Electronic check",111.25,7511.65,No
5170-PTRKA,Female,0,Yes,Yes,49,No,"No phone service",DSL,Yes,No,No,Yes,No,No,"One year",Yes,"Credit card (automatic)",35.80,1782.00,No
4661-NJEUX,Male,0,No,No,1,Yes,No,No,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service",Month-to-month,Yes,"Mailed check",20.05,20.05,No
2123-AGEEN,Female,1,No,No,7,Yes,No,"Fiber optic",No,No,Yes,No,Yes,No,Month-to-month,Yes,"Electronic check",84.35,609.65,No
1258-YMZNM,Female,1,No,No,27,Yes,Yes,"Fiber optic",Yes,Yes,Yes,No,Yes,Yes,"One year",Yes,"Bank transfer (automatic)",110.50,2857.60,No
0048-LUMLS,Male,0,Yes,Yes,37,Yes,No,"Fiber optic",No,No,No,No,Yes,Yes,"One year",No,"Credit card (automatic)",91.20,3247.55,No
7549-MYGPK,Female,0,Yes,Yes,63,Yes,Yes,"Fiber optic",Yes,Yes,Yes,No,Yes,No,Month-to-month,Yes,"Electronic check",100.55,6215.35,Yes
5898-IGSLP,Male,0,Yes,Yes,31,Yes,Yes,"Fiber optic",Yes,No,Yes,Yes,No,No,Month-to-month,No,"Electronic check",89.30,2823.00,No
3804-RVTGV,Male,0,Yes,Yes,50,Yes,Yes,"Fiber optic",No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,"Bank transfer (automatic)",103.85,5017.90,Yes
6259-WJQLC,Male,1,No,No,32,Yes,Yes,"Fiber optic",No,No,Yes,No,No,No,Month-to-month,Yes,"Credit card (automatic)",81.10,2619.25,No
9227-LUNBG,Female,0,No,No,1,No,"No phone service",DSL,No,No,No,No,No,No,Month-to-month,No,"Electronic check",24.60,24.60,Yes
7997-EASSD,Female,0,Yes,No,63,Yes,Yes,"Fiber optic",No,No,No,Yes,No,No,"One year",Yes,"Credit card (automatic)",81.20,4965.10,No
0730-KOAVE,Male,0,No,No,30,Yes,Yes,"Fiber optic",Yes,Yes,No,No,No,Yes,Month-to-month,Yes,"Credit card (automatic)",94.30,2679.70,No
8975-SKGRX,Male,0,Yes,No,71,Yes,Yes,"Fiber optic",Yes,Yes,Yes,Yes,Yes,Yes,"Two year",Yes,"Bank transfer (automatic)",116.10,8310.55,No
0678-RLHVP,Female,0,No,No,53,Yes,Yes,"Fiber optic",No,Yes,Yes,No,Yes,Yes,"Two year",No,"Electronic check",105.55,5682.25,No
4315-MURBD,Female,0,No,No,12,Yes,No,"Fiber optic",Yes,No,No,Yes,Yes,Yes,Month-to-month,Yes,"Bank transfer (automatic)",98.90,1120.95,Yes
2267-FPIMA,Male,0,Yes,No,50,Yes,Yes,"Fiber optic",Yes,Yes,No,No,No,Yes,Month-to-month,Yes,"Credit card (automatic)",94.40,4914.90,No
1051-GEJLJ,Female,0,No,No,2,Yes,No,No,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service",Month-to-month,No,"Mailed check",19.50,27.55,No
9734-YWGEX,Female,0,No,No,9,Yes,Yes,"Fiber optic",No,No,Yes,No,Yes,Yes,Month-to-month,No,"Credit card (automatic)",98.30,923.50,Yes
2719-BDAQO,Male,0,No,No,17,Yes,No,"Fiber optic",Yes,No,No,No,Yes,Yes,Month-to-month,No,"Electronic check",93.85,1625.65,Yes
5285-MVEHD,Female,0,Yes,No,56,Yes,No,"Fiber optic",Yes,Yes,Yes,No,Yes,Yes,"One year",Yes,"Credit card (automatic)",105.60,6068.65,No
0379-DJQHR,Male,0,Yes,Yes,67,Yes,No,DSL,Yes,Yes,Yes,No,Yes,Yes,"Two year",No,"Credit card (automatic)",81.35,5398.60,No
0781-LKXBR,Male,1,No,No,9,Yes,Yes,"Fiber optic",No,No,Yes,No,Yes,Yes,Month-to-month,Yes,"Electronic check",100.50,918.60,Yes
5543-QDCRY,Male,0,No,No,4,Yes,No,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,"Electronic check",56.40,234.85,No
0297-RBCSG,Male,0,No,No,19,Yes,No,DSL,No,Yes,No,Yes,No,Yes,"One year",Yes,"Bank transfer (automatic)",65.35,1231.85,No
4694-PHWFW,Female,0,No,Yes,8,Yes,No,No,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service",Month-to-month,No,"Mailed check",19.95,170.90,No
0835-JKADZ,Female,0,No,No,71,Yes,Yes,"Fiber optic",No,Yes,Yes,Yes,Yes,Yes,"Two year",Yes,"Electronic check",111.25,7984.15,No
1907-UBQFC,Male,1,No,No,10,Yes,No,"Fiber optic",No,Yes,No,No,No,No,Month-to-month,Yes,"Electronic check",72.85,688.65,Yes
7508-SMHXL,Female,1,No,No,15,Yes,Yes,"Fiber optic",No,Yes,No,No,Yes,No,Month-to-month,No,"Credit card (automatic)",89.00,1288.30,No
3865-YIOTT,Male,0,Yes,Yes,72,Yes,Yes,"Fiber optic",Yes,No,Yes,No,Yes,Yes,"One year",Yes,"Bank transfer (automatic)",106.10,7848.50,No
5993-BQHEA,Male,0,No,No,12,Yes,No,No,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","One year",No,"Credit card (automatic)",20.05,267.00,No
6024-RUGGH,Male,0,Yes,Yes,72,Yes,Yes,No,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","Two year",Yes,"Bank transfer (automatic)",25.20,1798.90,No
6513-EECDB,Male,1,Yes,No,1,Yes,Yes,"Fiber optic",No,No,No,No,No,No,Month-to-month,Yes,"Electronic check",73.55,73.55,Yes
3956-CJUST,Female,1,No,No,23,Yes,No,"Fiber optic",Yes,No,No,No,No,No,Month-to-month,Yes,"Bank transfer (automatic)",75.40,1643.55,No
4079-WWQQQ,Male,0,No,No,72,No,"No phone service",DSL,Yes,Yes,Yes,Yes,Yes,Yes,"Two year",Yes,"Bank transfer (automatic)",65.55,4807.45,No
6103-BOCOU,Female,0,No,No,26,Yes,Yes,"Fiber optic",No,No,Yes,No,No,No,Month-to-month,Yes,"Electronic check",80.70,2193.00,No
5149-TGWDZ,Female,0,No,No,21,Yes,No,"Fiber optic",No,Yes,Yes,Yes,Yes,Yes,"One year",Yes,"Mailed check",104.55,2239.40,No
7471-WNSUF,Male,0,Yes,No,60,Yes,Yes,No,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","One year",No,"Bank transfer (automatic)",24.15,1505.90,No
8942-DBMHZ,Male,0,No,No,12,Yes,No,No,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service",Month-to-month,No,"Mailed check",20.45,255.35,No
4301-VVZKA,Male,0,Yes,No,16,Yes,Yes,"Fiber optic",No,No,No,No,No,No,Month-to-month,Yes,"Electronic check",75.40,1189.40,No
9199-PWQVC,Female,0,Yes,No,63,Yes,Yes,DSL,Yes,Yes,No,No,Yes,Yes,"One year",Yes,"Credit card (automatic)",79.70,4786.15,No
4824-GUCBY,Female,1,No,No,22,Yes,No,"Fiber optic",Yes,Yes,No,No,No,No,Month-to-month,No,"Electronic check",81.70,1820.90,No
5393-HJZSM,Female,0,Yes,Yes,32,Yes,No,DSL,Yes,Yes,Yes,Yes,No,Yes,Month-to-month,No,"Bank transfer (automatic)",76.30,2404.15,No
7074-IEVOJ,Female,1,No,No,3,Yes,Yes,"Fiber optic",No,Yes,No,No,No,No,Month-to-month,Yes,"Electronic check",79.40,205.05,Yes
9625-QSTYE,Female,0,No,No,13,Yes,No,"Fiber optic",No,Yes,Yes,No,No,No,Month-to-month,Yes,"Electronic check",81.15,952.30,Yes
0862-PRCBS,Female,0,Yes,Yes,68,Yes,Yes,"Fiber optic",No,Yes,No,Yes,Yes,Yes,"Two year",Yes,"Credit card (automatic)",103.75,7039.45,No
8812-ZRHFP,Female,0,Yes,Yes,30,Yes,No,"Fiber optic",No,No,Yes,No,No,Yes,"One year",No,"Electronic check",86.45,2538.05,No
5146-CBVOE,Female,0,No,No,16,Yes,No,"Fiber optic",No,Yes,No,No,No,No,Month-to-month,No,"Bank transfer (automatic)",75.10,1212.85,No
0454-OKRCT,Male,0,No,No,33,Yes,No,"Fiber optic",No,Yes,No,Yes,No,No,"Two year",No,"Bank transfer (automatic)",80.60,2651.10,No
5787-KXGIY,Male,0,Yes,No,72,Yes,No,No,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","Two year",No,"Credit card (automatic)",19.30,1304.80,No
4750-ZRXIU,Female,1,No,No,4,Yes,Yes,"Fiber optic",No,No,No,No,No,Yes,Month-to-month,Yes,"Electronic check",84.60,360.10,Yes
4198-VFOEA,Female,0,No,No,12,No,"No phone service",DSL,Yes,No,No,Yes,No,No,"One year",Yes,"Mailed check",33.60,435.45,No
6630-UJZMY,Female,1,Yes,No,4,Yes,Yes,"Fiber optic",No,No,No,No,Yes,No,Month-to-month,Yes,"Electronic check",83.25,308.05,No
6400-BWQKW,Female,0,No,No,6,Yes,Yes,"Fiber optic",Yes,No,No,No,No,No,Month-to-month,Yes,"Electronic check",79.05,434.50,Yes
2692-AQCPF,Female,0,Yes,No,65,Yes,Yes,"Fiber optic",No,Yes,Yes,Yes,Yes,Yes,"One year",Yes,"Credit card (automatic)",108.05,7118.90,No
0347-UBKUZ,Female,0,No,No,15,Yes,No,No,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service",Month-to-month,No,"Mailed check",19.90,320.45,No
0835-DUUIQ,Female,0,No,Yes,24,Yes,No,No,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","One year",No,"Bank transfer (automatic)",21.05,531.55,No
0811-GSDTP,Female,0,No,Yes,13,No,"No phone service",DSL,No,Yes,No,No,No,No,Month-to-month,No,"Electronic check",30.15,382.20,No
7567-ECMCM,Male,0,No,No,24,Yes,No,"Fiber optic",No,No,No,No,No,Yes,Month-to-month,Yes,"Credit card (automatic)",79.85,2001.00,No
6115-ZTBFQ,Female,0,Yes,No,72,No,"No phone service",DSL,Yes,Yes,Yes,Yes,Yes,Yes,"Two year",No,"Bank transfer (automatic)",65.50,4919.70,No
6353-BRMMA,Female,0,Yes,Yes,54,Yes,Yes,"Fiber optic",Yes,Yes,No,No,Yes,Yes,Month-to-month,Yes,"Bank transfer (automatic)",104.10,5645.80,No
6680-WKXRZ,Female,0,No,No,3,Yes,Yes,"Fiber optic",No,No,No,No,No,No,Month-to-month,No,"Bank transfer (automatic)",74.40,215.80,Yes
6231-WFGFH,Male,0,Yes,Yes,4,Yes,No,No,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service",Month-to-month,Yes,"Mailed check",20.50,77.60,No
9904-EHEVJ,Female,1,Yes,Yes,32,Yes,Yes,"Fiber optic",No,No,Yes,No,Yes,No,Month-to-month,Yes,"Mailed check",91.35,2896.55,No
7028-DVOIQ,Male,1,No,No,35,Yes,Yes,"Fiber optic",No,No,Yes,No,Yes,Yes,Month-to-month,Yes,"Electronic check",99.05,3395.80,Yes
6169-PPETC,Male,0,Yes,Yes,35,Yes,No,No,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","Two year",No,"Bank transfer (automatic)",20.50,759.35,No
4208-UFFGW,Male,1,No,No,2,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,"Mailed check",44.95,85.15,Yes
8584-KMVXD,Female,0,No,No,8,Yes,No,"Fiber optic",No,Yes,No,No,No,No,Month-to-month,No,"Electronic check",75.60,535.55,No
8467-WYNSR,Male,0,No,No,22,Yes,No,DSL,Yes,No,No,Yes,No,No,Month-to-month,No,"Mailed check",55.10,1253.15,No
0851-DFJKB,Female,0,No,No,15,Yes,No,DSL,Yes,No,Yes,Yes,No,No,Month-to-month,No,"Electronic check",58.95,955.15,No
5382-SOYZL,Male,0,No,No,22,Yes,Yes,"Fiber optic",No,No,No,No,Yes,Yes,Month-to-month,Yes,"Electronic check",95.10,2162.60,No
9448-REEVD,Male,0,Yes,No,1,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,"Credit card (automatic)",44.70,44.70,Yes
3261-CQXOL,Female,0,Yes,Yes,71,Yes,Yes,No,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","Two year",No,"Bank transfer (automatic)",25.45,1813.35,No
8388-FYNPZ,Male,0,No,No,4,Yes,No,DSL,Yes,No,Yes,No,No,No,Month-to-month,No,"Electronic check",56.75,245.15,No
4002-BQWPQ,Male,0,No,No,25,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,Yes,Month-to-month,No,"Bank transfer (automatic)",81.75,2028.80,No
5651-YLPRD,Female,0,Yes,Yes,32,Yes,No,"Fiber optic",No,Yes,No,No,Yes,No,Month-to-month,Yes,"Electronic check",86.10,2723.75,No
2826-DXLQO,Male,1,Yes,No,7,No,"No phone service",DSL,Yes,No,No,No,No,No,Month-to-month,No,"Bank transfer (automatic)",29.80,220.45,No
4378-BZYFP,Male,0,No,No,17,Yes,No,No,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","One year",Yes,"Mailed check",20.50,365.80,No
9489-UTFKA,Male,1,Yes,No,8,Yes,No,DSL,Yes,No,No,No,Yes,No,Month-to-month,No,"Bank transfer (automatic)",60.90,551.95,No
4849-PYRLQ,Female,1,No,No,56,Yes,Yes,DSL,Yes,No,Yes,Yes,No,Yes,"Two year",No,"Bank transfer (automatic)",73.25,4054.20,No
9117-SHLZX,Male,0,No,No,1,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,"Mailed check",45.70,45.70,Yes
9889-TMAHG,Male,1,No,No,8,Yes,No,"Fiber optic",Yes,No,No,Yes,Yes,Yes,Month-to-month,No,"Credit card (automatic)",100.30,832.35,Yes
4541-RMRLG,Male,0,No,No,7,Yes,No,No,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service",Month-to-month,No,"Electronic check",19.25,112.30,Yes
7764-BDPEE,Male,0,No,Yes,3,Yes,No,No,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service",Month-to-month,No,"Mailed check",20.85,60.65,No
3429-IFLEM,Female,0,No,No,71,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,No,"Two year",No,"Credit card (automatic)",77.35,5550.10,No
3158-MOERK,Female,0,No,No,2,Yes,Yes,"Fiber optic",No,No,No,No,Yes,Yes,Month-to-month,Yes,"Electronic check",96.00,174.80,Yes
7294-TMAOP,Female,0,No,No,1,Yes,No,"Fiber optic",No,No,No,No,Yes,Yes,Month-to-month,No,"Electronic check",90.55,90.55,Yes
5002-GCQFH,Male,0,Yes,No,49,Yes,Yes,"Fiber optic",Yes,Yes,No,No,Yes,No,Month-to-month,Yes,"Bank transfer (automatic)",93.85,4733.10,No
0556-FJEGU,Male,0,No,No,58,Yes,No,DSL,No,Yes,Yes,Yes,Yes,No,"Two year",No,"Bank transfer (automatic)",70.10,4048.95,No
8919-FYFQZ,Male,1,Yes,No,44,No,"No phone service",DSL,No,Yes,No,No,No,No,Month-to-month,Yes,"Electronic check",30.35,1359.70,Yes
0604-THJFP,Female,0,Yes,Yes,59,Yes,No,DSL,No,Yes,No,Yes,Yes,Yes,"Two year",Yes,"Credit card (automatic)",75.95,4542.35,No
2834-JRTUA,Male,0,No,No,71,Yes,Yes,"Fiber optic",Yes,No,Yes,Yes,Yes,Yes,"Two year",Yes,"Electronic check",108.05,7532.15,Yes
5875-YPQFJ,Male,0,No,No,1,Yes,No,"Fiber optic",No,No,No,No,No,No,Month-to-month,Yes,"Electronic check",69.90,69.90,Yes
5879-SESNB,Female,0,No,No,11,Yes,Yes,"Fiber optic",No,No,No,No,No,No,Month-to-month,No,"Electronic check",75.25,888.65,No
6646-QVXLR,Male,1,Yes,No,62,Yes,Yes,"Fiber optic",No,Yes,Yes,No,Yes,Yes,"One year",Yes,"Electronic check",103.75,6383.35,Yes
6461-PPAXN,Female,0,Yes,Yes,35,Yes,No,DSL,Yes,No,No,Yes,No,No,"One year",Yes,"Bank transfer (automatic)",54.95,1916.00,No
3318-ISQFQ,Female,0,No,No,20,Yes,No,No,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service",Month-to-month,Yes,"Bank transfer (automatic)",19.50,413.00,No
1106-HRLKZ,Male,0,Yes,Yes,40,Yes,No,No,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","Two year",No,"Mailed check",19.60,808.95,No
2483-XSSMZ,Female,0,No,No,39,Yes,No,DSL,Yes,No,No,No,No,No,"One year",Yes,"Electronic check",47.85,1886.40,No
8603-IJWDN,Male,0,No,No,1,Yes,Yes,"Fiber optic",No,No,No,No,No,Yes,Month-to-month,Yes,"Electronic check",86.60,86.60,Yes
8165-ZJRNM,Female,0,Yes,Yes,72,Yes,Yes,No,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","Two year",No,"Bank transfer (automatic)",23.75,1679.25,No
9369-XFEHK,Female,1,Yes,No,33,Yes,Yes,"Fiber optic",No,Yes,No,No,No,No,Month-to-month,Yes,"Bank transfer (automatic)",80.60,2656.50,Yes
2604-XVDAM,Female,0,No,No,12,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,"Bank transfer (automatic)",43.80,540.95,No
3717-OFRTN,Male,0,No,No,1,Yes,No,No,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service",Month-to-month,No,"Bank transfer (automatic)",19.75,19.75,No
9046-JBFWA,Male,0,No,Yes,27,Yes,No,No,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service",Month-to-month,No,"Mailed check",19.15,537.35,No
3280-NMUVX,Male,0,Yes,Yes,34,Yes,No,No,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","One year",No,"Credit card (automatic)",19.60,678.80,No
1206-EHBDD,Female,0,Yes,No,56,Yes,No,"Fiber optic",Yes,No,Yes,No,No,No,"Two year",No,"Bank transfer (automatic)",80.30,4513.65,No
8361-LBRDI,Female,0,No,No,58,Yes,Yes,No,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","Two year",No,"Credit card (automatic)",24.35,1423.85,No
4883-KCPZJ,Female,0,Yes,Yes,22,Yes,Yes,No,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","Two year",No,"Credit card (automatic)",25.25,555.40,No
